图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-4-预测ID,top-4-预测名称,top-n预测正确,FMP-ED-预测置信度,FMP-LD-预测置信度,FMP-MD-预测置信度,FMP-OM-预测置信度,FMP-SD-预测置信度,HFP-ED-预测置信度,HFP-LD-预测置信度,HFP-MD-预测置信度,HFP-OM-预测置信度,HFP-SD-预测置信度,SJP-ED-预测置信度,SJP-LD-预测置信度,SJP-MD-预测置信度,SJP-OM-预测置信度,SJP-SD-预测置信度
../Image/Train_Image\test\FMP-LD\IMG_20230522_180352_1.jpg,1,FMP-LD,1.0,FMP-LD,4.0,FMP-SD,0.0,FMP-ED,2.0,FMP-MD,1.0,0.00046959447,0.99672556,0.0003821311,7.508053e-05,0.0022857839,1.8571093e-06,2.8309773e-07,2.2814281e-07,2.2038908e-05,8.424826e-07,1.9631395e-06,1.4319329e-07,7.2812674e-07,2.6728032e-05,6.937661e-06
../Image/Train_Image\test\FMP-LD\IMG_20230522_180354.jpg,1,FMP-LD,1.0,FMP-LD,2.0,FMP-MD,0.0,FMP-ED,3.0,FMP-OM,1.0,0.0038925991,0.96777916,0.026785266,0.0006720538,0.0003536101,8.195101e-05,3.4431483e-07,1.1232022e-06,3.437007e-05,1.0849024e-06,1.5762243e-05,6.4491255e-06,2.252554e-06,8.007279e-05,0.00029398067
../Image/Train_Image\test\FMP-LD\IMG_20230522_180357_1.jpg,1,FMP-LD,1.0,FMP-LD,0.0,FMP-ED,2.0,FMP-MD,4.0,FMP-SD,1.0,0.0005072543,0.99919087,0.00011856272,5.3978794e-05,9.053326e-05,9.311318e-08,9.5297665e-08,1.4885369e-08,9.390355e-06,1.724657e-07,9.074145e-06,2.41736e-08,3.6642146e-07,1.6161022e-05,3.4317438e-06
../Image/Train_Image\test\FMP-LD\IMG_20230522_180359.jpg,1,FMP-LD,1.0,FMP-LD,0.0,FMP-ED,2.0,FMP-MD,4.0,FMP-SD,1.0,0.004363536,0.99079156,0.002288335,0.000120412275,0.0018391225,9.097846e-06,2.0811963e-06,8.2092065e-08,0.000100897436,6.868875e-06,4.2343487e-05,6.75308e-07,5.9589674e-06,0.0003998556,2.9213788e-05
../Image/Train_Image\test\FMP-LD\IMG_20230522_180401.jpg,1,FMP-LD,1.0,FMP-LD,0.0,FMP-ED,2.0,FMP-MD,4.0,FMP-SD,1.0,0.0062076263,0.9893315,0.0020951058,0.00034541596,0.0012828303,4.404066e-05,1.0751797e-06,1.428325e-06,0.00013161486,4.8486163e-06,3.0536692e-05,2.3737894e-06,3.786806e-06,0.00035532727,0.00016257072
../Image/Train_Image\test\FMP-LD\IMG_20230522_180403.jpg,1,FMP-LD,1.0,FMP-LD,4.0,FMP-SD,0.0,FMP-ED,3.0,FMP-OM,1.0,0.00046905217,0.9899413,2.6371092e-05,0.00020922048,0.009230506,2.7054623e-06,2.62195e-07,2.4412654e-07,2.0736059e-06,2.260509e-06,8.022508e-05,1.1753694e-07,3.6552608e-06,5.317932e-06,2.6698235e-05
../Image/Train_Image\test\FMP-LD\IMG_20230522_180404.jpg,1,FMP-LD,1.0,FMP-LD,0.0,FMP-ED,4.0,FMP-SD,10.0,SJP-ED,1.0,0.006579999,0.98633,0.00017017337,7.401895e-05,0.0065518585,6.27658e-06,8.047978e-07,1.9726406e-07,2.2306706e-06,6.286926e-06,0.00021202388,2.9132005e-07,2.0762095e-06,1.9126239e-05,4.465998e-05
../Image/Train_Image\test\FMP-LD\IMG_20230522_180406.jpg,1,FMP-LD,1.0,FMP-LD,4.0,FMP-SD,0.0,FMP-ED,2.0,FMP-MD,1.0,0.0004578887,0.9966822,5.179375e-05,2.5657575e-05,0.0027538217,1.4125446e-07,5.323313e-07,2.2684581e-08,8.508906e-06,8.5803003e-07,5.30062e-06,5.074909e-08,7.8760996e-07,8.081463e-06,4.2848715e-06
../Image/Train_Image\test\FMP-LD\IMG_20230522_180407_1_horizontal.jpg,1,FMP-LD,1.0,FMP-LD,4.0,FMP-SD,2.0,FMP-MD,0.0,FMP-ED,1.0,0.0013308573,0.9696428,0.0020033186,1.2386629e-05,0.026748424,6.246603e-06,2.2780553e-06,4.7358708e-07,3.140886e-05,1.6466438e-06,5.041803e-05,9.2917884e-07,9.920925e-06,9.626177e-06,0.00014931776
../Image/Train_Image\test\FMP-LD\IMG_20230522_180412.jpg,1,FMP-LD,1.0,FMP-LD,4.0,FMP-SD,2.0,FMP-MD,0.0,FMP-ED,1.0,3.8703158e-05,0.96926415,0.0013131112,3.3224799e-06,0.029372688,3.1064772e-07,2.3099767e-08,2.5704883e-06,1.9527576e-07,4.5787448e-07,1.7676027e-06,6.390529e-09,1.1322176e-06,1.16367204e-07,1.3682077e-06
../Image/Train_Image\test\FMP-LD\IMG_20230522_180413_2.jpg,1,FMP-LD,1.0,FMP-LD,4.0,FMP-SD,2.0,FMP-MD,0.0,FMP-ED,1.0,7.3186886e-05,0.97928625,0.00051539217,1.3840175e-05,0.020078864,1.2698151e-06,1.9576571e-07,4.2946848e-08,2.7557962e-07,1.242844e-06,1.777902e-05,2.1868628e-07,3.247978e-06,2.1995957e-06,5.9141416e-06
../Image/Train_Image\test\FMP-LD\IMG_20230522_180415_1.jpg,1,FMP-LD,4.0,FMP-SD,1.0,FMP-LD,0.0,FMP-ED,2.0,FMP-MD,1.0,0.061217487,0.39868638,0.0035380025,2.281321e-05,0.53482807,0.00012048329,6.4060755e-06,1.5109798e-06,0.0001123092,0.00035471207,0.00088135985,4.8275535e-07,8.4574596e-05,1.1670855e-05,0.00013377606
../Image/Train_Image\test\FMP-LD\IMG_20230522_180417_1.jpg,1,FMP-LD,1.0,FMP-LD,4.0,FMP-SD,0.0,FMP-ED,2.0,FMP-MD,1.0,0.009655276,0.96854156,0.00065769174,0.0002849953,0.020653663,2.7198786e-05,7.1656444e-07,6.510757e-07,2.8969707e-06,2.6542452e-06,6.724141e-05,1.7173438e-07,2.4234753e-06,9.0317946e-05,1.2645317e-05
../Image/Train_Image\test\FMP-LD\IMG_20230522_180418_horizontal.jpg,1,FMP-LD,1.0,FMP-LD,0.0,FMP-ED,4.0,FMP-SD,2.0,FMP-MD,1.0,0.000284111,0.99926955,0.00015584829,1.1795697e-05,0.00024287077,6.0347624e-08,2.9863298e-08,3.011641e-08,6.8800746e-06,7.978678e-07,1.7050399e-05,7.615018e-08,9.692467e-07,8.939996e-06,8.5018166e-07
../Image/Train_Image\test\FMP-LD\IMG_20230522_180420_1.jpg,1,FMP-LD,1.0,FMP-LD,2.0,FMP-MD,4.0,FMP-SD,0.0,FMP-ED,1.0,0.0007026738,0.9654236,0.031369098,0.00038563646,0.0020573086,4.0796309e-07,2.7799075e-07,5.5145625e-07,7.5176754e-06,2.7605532e-07,1.9095223e-05,7.400386e-07,4.274652e-06,6.643163e-06,2.1941421e-05
../Image/Train_Image\test\FMP-LD\IMG_20230522_180421_1.jpg,1,FMP-LD,1.0,FMP-LD,4.0,FMP-SD,2.0,FMP-MD,0.0,FMP-ED,1.0,0.0006479915,0.9925063,0.002659539,0.00019072401,0.0039327675,1.9666434e-06,1.3101707e-06,5.382039e-07,1.0522875e-05,2.5742753e-07,1.2801495e-05,5.774878e-07,1.910267e-06,1.9487474e-05,1.3396291e-05
../Image/Train_Image\test\FMP-LD\IMG_20230522_180423_1.jpg,1,FMP-LD,1.0,FMP-LD,4.0,FMP-SD,0.0,FMP-ED,10.0,SJP-ED,1.0,0.00065447425,0.99473625,5.9424925e-05,5.7433463e-06,0.0043640416,5.7343427e-06,1.1871045e-06,2.022423e-07,1.0444045e-05,3.993228e-07,9.683665e-05,8.8609475e-08,3.9899865e-06,3.016372e-05,3.1034117e-05
../Image/Train_Image\test\FMP-LD\IMG_20230522_180424_1_horizontal.jpg,1,FMP-LD,1.0,FMP-LD,0.0,FMP-ED,2.0,FMP-MD,4.0,FMP-SD,1.0,0.0011728632,0.9973968,0.00072496035,2.3912879e-05,0.0006484761,4.7163266e-07,3.2423372e-07,2.9213304e-08,4.487256e-06,4.2042836e-07,1.5918871e-05,5.8614273e-08,2.0870662e-06,3.939686e-06,5.1153097e-06
../Image/Train_Image\test\FMP-LD\IMG_20230522_180426_1.jpg,1,FMP-LD,1.0,FMP-LD,4.0,FMP-SD,0.0,FMP-ED,13.0,SJP-OM,1.0,7.584053e-05,0.99973553,3.4152883e-05,8.529244e-06,7.767873e-05,3.4056902e-07,3.0625092e-08,7.733376e-09,9.802431e-06,6.931968e-07,1.3795381e-05,1.7252715e-07,5.263038e-07,4.055005e-05,2.3417674e-06
../Image/Train_Image\test\FMP-LD\IMG_20230522_180428.jpg,1,FMP-LD,1.0,FMP-LD,4.0,FMP-SD,0.0,FMP-ED,2.0,FMP-MD,1.0,0.0003151754,0.9989976,0.00018596217,4.4459037e-05,0.00035558565,6.926502e-07,1.3284957e-06,1.454099e-07,2.8108667e-05,6.962888e-07,2.6634814e-05,3.7292885e-08,2.3324212e-06,9.169515e-06,3.196729e-05
../Image/Train_Image\test\FMP-LD\IMG_20230522_180430.jpg,1,FMP-LD,1.0,FMP-LD,2.0,FMP-MD,4.0,FMP-SD,0.0,FMP-ED,1.0,1.2099303e-05,0.9994129,0.0004978095,1.0750588e-06,7.224628e-05,1.5102798e-07,3.2938343e-09,7.0556294e-10,5.9188316e-08,7.270209e-07,2.0713487e-06,1.3795565e-08,4.770262e-07,2.740554e-07,1.08544675e-07
../Image/Train_Image\test\FMP-LD\IMG_20230522_180432.jpg,1,FMP-LD,1.0,FMP-LD,4.0,FMP-SD,2.0,FMP-MD,0.0,FMP-ED,1.0,0.0003951997,0.9962341,0.0009776748,2.4516492e-05,0.0022137868,8.188699e-06,1.0584122e-06,1.3736631e-07,2.226624e-05,4.2837746e-06,6.7753695e-05,1.4115932e-07,2.1433716e-06,1.8532193e-05,3.0147636e-05
../Image/Train_Image\test\FMP-LD\IMG_20230522_180433_2.jpg,1,FMP-LD,1.0,FMP-LD,2.0,FMP-MD,0.0,FMP-ED,4.0,FMP-SD,1.0,0.0010872845,0.99521255,0.0023979188,0.000102280566,0.00089548074,2.2592756e-06,3.113582e-07,8.310779e-08,3.4774475e-06,7.658305e-07,6.5051994e-05,4.7989073e-07,7.0622264e-06,0.00014991917,7.501433e-05
../Image/Train_Image\test\FMP-LD\IMG_20230522_180434_horizontal.jpg,1,FMP-LD,1.0,FMP-LD,4.0,FMP-SD,0.0,FMP-ED,2.0,FMP-MD,1.0,0.0006399309,0.99228036,0.00032652463,7.654877e-06,0.0066943634,3.7338962e-06,1.4776698e-08,3.2704515e-09,4.9460306e-07,2.765973e-07,2.280967e-05,7.050079e-08,1.1883708e-06,1.6760961e-05,5.973165e-06
../Image/Train_Image\test\FMP-LD\IMG_20230522_180436_1.jpg,1,FMP-LD,1.0,FMP-LD,0.0,FMP-ED,2.0,FMP-MD,3.0,FMP-OM,1.0,0.005998715,0.98532385,0.0019913248,0.0019761221,0.0017945791,2.145185e-05,1.7787685e-05,6.7991487e-06,0.00025627328,1.8865267e-05,0.00078847364,3.4543598e-06,3.6646365e-05,0.0006351529,0.0011304267
../Image/Train_Image\test\FMP-LD\IMG_20230522_180438.jpg,1,FMP-LD,1.0,FMP-LD,0.0,FMP-ED,4.0,FMP-SD,10.0,SJP-ED,1.0,0.007378827,0.98949546,0.00038540966,0.0002449174,0.001079455,1.820337e-06,2.4329745e-05,5.2784226e-06,0.00017774281,1.4567579e-05,0.0008047648,1.8155475e-07,2.1816346e-05,0.00018480742,0.00018068273
../Image/Train_Image\test\FMP-LD\IMG_20230522_180440.jpg,1,FMP-LD,1.0,FMP-LD,0.0,FMP-ED,2.0,FMP-MD,4.0,FMP-SD,1.0,0.0010080904,0.9984628,0.00019889056,5.245421e-05,0.00013443205,8.853585e-07,6.4557357e-06,1.3381972e-06,4.5744087e-05,4.38555e-06,4.4969314e-05,1.2016217e-07,3.9732067e-06,2.8305103e-05,7.2118382e-06
../Image/Train_Image\test\FMP-LD\IMG_20230522_180441_2.jpg,1,FMP-LD,1.0,FMP-LD,0.0,FMP-ED,2.0,FMP-MD,4.0,FMP-SD,1.0,0.013182123,0.97592896,0.0050420775,0.0003560694,0.004006467,1.8520414e-05,9.8102755e-05,1.9031331e-05,0.00015445436,6.220817e-05,0.00057280954,4.7134517e-06,3.8252052e-05,6.898502e-05,0.00044723848
../Image/Train_Image\test\FMP-LD\IMG_20230522_180443_1.jpg,1,FMP-LD,1.0,FMP-LD,0.0,FMP-ED,2.0,FMP-MD,4.0,FMP-SD,1.0,0.017874222,0.97438496,0.003968013,0.00036232683,0.0024597996,3.4100878e-05,3.7275888e-05,1.1184942e-05,7.306566e-05,1.9440957e-05,0.00049545185,1.2256189e-06,2.0281359e-05,4.3421125e-05,0.00021525448
../Image/Train_Image\test\FMP-LD\IMG_20230522_180445_1.jpg,1,FMP-LD,1.0,FMP-LD,2.0,FMP-MD,0.0,FMP-ED,4.0,FMP-SD,1.0,0.0017631452,0.9937542,0.0031928523,2.4005816e-05,0.00093078485,4.0770888e-06,4.741082e-07,1.2937588e-07,9.8165394e-05,9.838372e-06,5.3744254e-05,1.8247707e-07,8.317577e-06,0.00012572295,3.4390938e-05
../Image/Train_Image\test\FMP-LD\IMG_20230522_180446_horizontal.jpg,1,FMP-LD,1.0,FMP-LD,0.0,FMP-ED,4.0,FMP-SD,2.0,FMP-MD,1.0,0.003625793,0.99243754,0.001046687,0.00087372685,0.001458461,4.929263e-05,4.9472696e-06,2.3612998e-07,6.0779876e-05,4.4001295e-06,5.4926328e-05,1.5745354e-06,4.36e-06,0.00031150604,6.574454e-05
../Image/Train_Image\test\FMP-LD\IMG_20230522_180448_1.jpg,1,FMP-LD,1.0,FMP-LD,2.0,FMP-MD,4.0,FMP-SD,0.0,FMP-ED,1.0,1.2544534e-05,0.99798113,0.0017580438,2.906705e-06,0.00022687519,2.693978e-06,1.1704087e-06,9.556716e-09,5.2074796e-07,2.4015528e-06,9.591336e-06,1.5303058e-07,4.183027e-07,1.3452463e-06,1.9528089e-07
../Image/Train_Image\test\FMP-LD\IMG_20230522_180449.jpg,1,FMP-LD,1.0,FMP-LD,4.0,FMP-SD,2.0,FMP-MD,3.0,FMP-OM,1.0,0.0001408661,0.9967398,0.00065629516,0.00014534958,0.0021471735,6.7325493e-07,2.1488745e-07,4.4494914e-08,6.6838434e-06,3.314188e-07,4.9112414e-06,6.2515034e-07,1.9719398e-06,0.00014488873,1.0138258e-05
../Image/Train_Image\test\FMP-LD\IMG_20230522_180451.jpg,1,FMP-LD,1.0,FMP-LD,3.0,FMP-OM,0.0,FMP-ED,2.0,FMP-MD,1.0,0.0002843952,0.99853635,0.00017435802,0.0006645145,0.00012943702,4.6481614e-07,2.3332827e-07,1.3567812e-07,2.8437662e-05,7.533552e-07,2.2457072e-05,4.128664e-07,3.505755e-06,0.00013465123,1.9958177e-05
../Image/Train_Image\test\FMP-LD\IMG_20230522_180453.jpg,1,FMP-LD,1.0,FMP-LD,0.0,FMP-ED,4.0,FMP-SD,10.0,SJP-ED,1.0,0.005926428,0.9858723,0.0006755379,0.0009956894,0.0031479057,4.1226353e-06,5.341104e-06,1.3807086e-06,0.00022448374,4.4880585e-06,0.0015390988,5.207329e-07,2.7662669e-05,0.00038038258,0.001194653
../Image/Train_Image\test\FMP-LD\IMG_20230522_180455.jpg,1,FMP-LD,1.0,FMP-LD,4.0,FMP-SD,2.0,FMP-MD,0.0,FMP-ED,1.0,0.0060218996,0.9783918,0.0061956057,0.0016202182,0.0067263567,6.2189733e-06,4.708316e-06,6.517717e-07,0.00022968593,6.345776e-06,0.00010356904,4.107481e-06,1.4522689e-05,0.00023225955,0.0004420652
../Image/Train_Image\test\FMP-MD\IMG_20230523_111355.jpg,2,FMP-MD,2.0,FMP-MD,0.0,FMP-ED,4.0,FMP-SD,3.0,FMP-OM,1.0,0.40098637,0.005989942,0.56526023,0.012242542,0.015422083,1.0590944e-05,1.3122902e-06,8.893489e-06,1.3664021e-06,2.2892098e-06,2.2779277e-05,3.1204142e-06,8.361874e-06,2.1300037e-05,1.8856988e-05
../Image/Train_Image\test\FMP-MD\IMG_20230523_111356_2.jpg,2,FMP-MD,2.0,FMP-MD,0.0,FMP-ED,4.0,FMP-SD,3.0,FMP-OM,1.0,0.15092848,0.0008756396,0.83534914,0.0010543969,0.011288851,5.4803808e-05,5.7166044e-08,2.2577428e-06,1.7065342e-07,5.095764e-06,0.00025070165,1.784606e-05,6.832135e-05,3.1562804e-06,0.000101006604
../Image/Train_Image\test\FMP-MD\IMG_20230523_111359.jpg,2,FMP-MD,2.0,FMP-MD,0.0,FMP-ED,4.0,FMP-SD,3.0,FMP-OM,1.0,0.33021593,0.00037835274,0.65985554,0.003175757,0.0055139195,0.0004081402,9.995959e-08,5.668268e-05,4.198474e-07,9.890872e-06,0.00019248883,5.8087467e-06,3.880729e-05,5.9627127e-05,8.859777e-05
../Image/Train_Image\test\FMP-MD\IMG_20230523_111400_1.jpg,2,FMP-MD,2.0,FMP-MD,0.0,FMP-ED,4.0,FMP-SD,1.0,FMP-LD,1.0,0.06638472,0.0007048679,0.92705774,0.00069249474,0.005122702,4.8215593e-06,5.9816982e-09,6.974599e-07,1.5399978e-08,3.8818897e-07,2.9346327e-06,2.4526928e-06,1.0486656e-05,4.1931567e-06,1.1406619e-05
../Image/Train_Image\test\FMP-MD\IMG_20230523_111402_1.jpg,2,FMP-MD,2.0,FMP-MD,0.0,FMP-ED,3.0,FMP-OM,4.0,FMP-SD,1.0,0.05362063,0.00018772276,0.94347763,0.0013965967,0.001082353,8.145071e-06,2.354556e-09,7.4289633e-06,3.5063664e-08,1.2763752e-06,0.00011376822,1.0396812e-05,6.582717e-05,2.1829408e-06,2.59666e-05
../Image/Train_Image\test\FMP-MD\IMG_20230523_111406_1.jpg,2,FMP-MD,2.0,FMP-MD,3.0,FMP-OM,0.0,FMP-ED,4.0,FMP-SD,1.0,0.007981108,1.9324965e-05,0.97760093,0.014319297,6.99995e-05,1.3338563e-06,3.4549241e-09,1.0176522e-07,8.3489535e-09,9.880232e-09,5.826725e-07,5.1587324e-07,4.2905188e-07,3.7369025e-06,2.573467e-06
../Image/Train_Image\test\FMP-MD\IMG_20230523_111408_1.jpg,2,FMP-MD,2.0,FMP-MD,0.0,FMP-ED,3.0,FMP-OM,1.0,FMP-LD,1.0,0.034594893,0.0045133578,0.95004654,0.009175823,0.0015511841,8.406689e-06,5.528908e-07,4.263774e-06,1.0086957e-07,6.1076696e-07,3.3385868e-06,1.5019622e-05,1.8528868e-05,3.120968e-05,3.612792e-05
../Image/Train_Image\test\FMP-MD\IMG_20230523_111410_1.jpg,2,FMP-MD,2.0,FMP-MD,0.0,FMP-ED,3.0,FMP-OM,4.0,FMP-SD,1.0,0.3470687,0.002479268,0.61608255,0.02726056,0.006617163,2.3783059e-05,1.7326958e-06,1.0647093e-06,1.01992015e-08,4.0069585e-06,0.000100236655,2.5412239e-05,5.2648305e-05,0.00022115566,6.168792e-05
../Image/Train_Image\test\FMP-MD\IMG_20230523_111412.jpg,2,FMP-MD,0.0,FMP-ED,2.0,FMP-MD,4.0,FMP-SD,1.0,FMP-LD,1.0,0.56214154,0.0033633122,0.42102706,0.0015379535,0.011613114,0.00021713303,5.566886e-07,9.874828e-06,9.112234e-08,5.7307757e-06,1.6973527e-05,1.0976771e-06,4.764708e-05,6.0534135e-06,1.189692e-05
../Image/Train_Image\test\FMP-MD\IMG_20230523_111414.jpg,2,FMP-MD,2.0,FMP-MD,3.0,FMP-OM,0.0,FMP-ED,4.0,FMP-SD,1.0,0.029430257,0.002194939,0.8792099,0.08061853,0.008067697,0.00011295027,1.645788e-08,9.4406605e-05,1.9409856e-07,6.9411626e-06,1.821024e-05,4.8651866e-05,8.954099e-05,2.5394878e-05,8.237912e-05
../Image/Train_Image\test\FMP-MD\IMG_20230523_111417_2.jpg,2,FMP-MD,2.0,FMP-MD,3.0,FMP-OM,0.0,FMP-ED,4.0,FMP-SD,1.0,0.00421561,8.042557e-05,0.98211306,0.013267267,0.00021604724,2.8788612e-05,1.7114685e-08,1.09752996e-07,5.924929e-09,5.0832875e-07,2.031584e-06,1.2693418e-05,7.649494e-06,3.178181e-05,2.4030744e-05
../Image/Train_Image\test\FMP-MD\IMG_20230523_111419_1.jpg,2,FMP-MD,2.0,FMP-MD,0.0,FMP-ED,3.0,FMP-OM,4.0,FMP-SD,1.0,0.0048354845,1.0118785e-05,0.9939557,0.00083724404,0.00032652117,7.997797e-06,7.847642e-09,7.094505e-08,1.8018395e-09,6.345531e-07,1.919839e-06,9.759562e-06,2.163118e-06,6.985608e-06,5.496454e-06
../Image/Train_Image\test\FMP-MD\IMG_20230523_111423_1.jpg,2,FMP-MD,2.0,FMP-MD,0.0,FMP-ED,3.0,FMP-OM,4.0,FMP-SD,1.0,0.058506325,0.00033526032,0.929729,0.00928693,0.0018593416,5.1822964e-05,1.8542966e-06,3.0535873e-06,2.1603157e-08,2.4654872e-05,1.9046629e-05,1.5110624e-05,6.30486e-05,4.7154575e-05,5.733993e-05
../Image/Train_Image\test\FMP-MD\IMG_20230523_111425.jpg,2,FMP-MD,2.0,FMP-MD,3.0,FMP-OM,0.0,FMP-ED,4.0,FMP-SD,1.0,0.0029622524,0.00038287806,0.9770512,0.018128356,0.0012267507,1.8023144e-05,3.1787823e-07,7.9715e-07,9.6844445e-08,1.351268e-06,2.790759e-06,2.973853e-05,5.2766496e-05,0.000107310625,3.52906e-05
../Image/Train_Image\test\FMP-MD\IMG_20230523_111429.jpg,2,FMP-MD,0.0,FMP-ED,2.0,FMP-MD,4.0,FMP-SD,3.0,FMP-OM,1.0,0.6718129,0.00040720997,0.2780342,0.01960116,0.024861736,0.0017186807,1.4706901e-06,4.4240027e-05,1.0213896e-06,0.0005343799,0.00030334608,9.144752e-05,0.0002990122,0.00021201119,0.0020772093
../Image/Train_Image\test\FMP-MD\IMG_20230523_111437.jpg,2,FMP-MD,2.0,FMP-MD,0.0,FMP-ED,3.0,FMP-OM,1.0,FMP-LD,1.0,0.2584835,0.00083335844,0.7099156,0.030626534,8.022622e-05,3.047008e-05,2.08367e-08,6.338883e-06,5.6955324e-10,5.8203595e-06,1.3748112e-06,2.0868022e-06,6.600567e-06,8.935844e-07,7.256187e-06
../Image/Train_Image\test\FMP-MD\IMG_20230523_111439_1.jpg,2,FMP-MD,2.0,FMP-MD,3.0,FMP-OM,0.0,FMP-ED,4.0,FMP-SD,1.0,0.011296022,0.0008819956,0.9519305,0.030067705,0.00578083,8.235219e-06,8.944434e-09,1.5400675e-06,1.5208814e-08,7.068717e-07,1.3856576e-05,1.1520215e-06,7.2277708e-06,2.998244e-06,7.1374493e-06
../Image/Train_Image\test\FMP-MD\IMG_20230523_111440_2.jpg,2,FMP-MD,2.0,FMP-MD,0.0,FMP-ED,3.0,FMP-OM,4.0,FMP-SD,1.0,0.27272207,0.00012050225,0.7126646,0.013826905,0.00035311293,9.803859e-05,9.022615e-08,3.9447837e-06,2.8386696e-08,2.5262027e-06,4.337254e-05,1.2805599e-05,3.468721e-05,1.5240533e-05,0.000102079604
../Image/Train_Image\test\FMP-MD\IMG_20230523_111442_1.jpg,2,FMP-MD,2.0,FMP-MD,0.0,FMP-ED,3.0,FMP-OM,1.0,FMP-LD,1.0,0.03459656,0.0031246212,0.94345593,0.016660783,0.0020527854,2.3536108e-05,8.427876e-08,1.2073814e-05,8.174329e-08,5.751787e-06,2.718709e-06,6.424346e-06,3.2493629e-06,3.9235547e-05,1.621253e-05
../Image/Train_Image\test\FMP-MD\IMG_20230523_111444_1.jpg,2,FMP-MD,2.0,FMP-MD,0.0,FMP-ED,3.0,FMP-OM,4.0,FMP-SD,1.0,0.15294889,0.0018386608,0.755583,0.059530288,0.02590541,0.0022370866,5.464881e-06,0.0015023559,4.785091e-06,7.3177194e-05,6.560725e-05,1.7908558e-05,4.724513e-05,0.00011611372,0.00012393705
../Image/Train_Image\test\FMP-MD\IMG_20230523_111446.jpg,2,FMP-MD,2.0,FMP-MD,0.0,FMP-ED,3.0,FMP-OM,4.0,FMP-SD,1.0,0.25642192,0.0009187388,0.6624629,0.06660281,0.012179364,0.0005909551,2.4055684e-05,0.0001089892,1.9628169e-07,7.322236e-05,0.00010390939,1.7858227e-05,9.593657e-05,0.00031170828,8.736691e-05
../Image/Train_Image\test\FMP-MD\IMG_20230523_111507.jpg,2,FMP-MD,2.0,FMP-MD,0.0,FMP-ED,4.0,FMP-SD,1.0,FMP-LD,1.0,0.37347448,0.022262443,0.5345559,0.0021769616,0.0671534,1.5798456e-05,3.0812134e-07,1.106157e-06,2.3887521e-06,0.000109573535,0.00017217406,9.381227e-07,1.7679366e-05,3.9290494e-06,5.2926356e-05
../Image/Train_Image\test\FMP-MD\IMG_20230523_111509.jpg,2,FMP-MD,0.0,FMP-ED,2.0,FMP-MD,4.0,FMP-SD,1.0,FMP-LD,1.0,0.5808926,0.004667316,0.37368307,0.0035177052,0.0346887,0.00016436294,4.804273e-07,1.0730885e-06,1.0836033e-05,0.00041127906,0.0014282312,2.4394828e-06,4.6198147e-05,0.000106577696,0.00037904736
../Image/Train_Image\test\FMP-MD\IMG_20230523_111512.jpg,2,FMP-MD,2.0,FMP-MD,4.0,FMP-SD,0.0,FMP-ED,1.0,FMP-LD,1.0,0.074875936,0.03679121,0.80153537,0.0023023987,0.08110927,4.0037627e-05,4.9973252e-05,1.1391043e-05,3.8002567e-05,1.5265885e-05,0.0026268314,3.2267603e-06,7.6088785e-05,1.4156441e-05,0.0005107776
../Image/Train_Image\test\FMP-MD\IMG_20230523_111513_2.jpg,2,FMP-MD,2.0,FMP-MD,0.0,FMP-ED,4.0,FMP-SD,1.0,FMP-LD,1.0,0.21681143,0.009583552,0.68910205,0.0041975803,0.07981993,2.1371989e-05,5.810714e-06,4.3899736e-06,2.1667141e-05,1.0806943e-05,0.0002084982,1.8345951e-06,1.3390099e-05,1.6327072e-05,0.00018142644
../Image/Train_Image\test\FMP-MD\IMG_20230523_111515_1.jpg,2,FMP-MD,0.0,FMP-ED,1.0,FMP-LD,2.0,FMP-MD,4.0,FMP-SD,1.0,0.4647309,0.35508564,0.15686758,0.005820382,0.016173737,5.683406e-05,6.876626e-05,1.2066328e-05,0.000100467376,3.4014734e-05,0.0005549461,7.7955265e-06,0.000155734,2.2433578e-05,0.00030873984
../Image/Train_Image\test\FMP-MD\IMG_20230523_111517.jpg,2,FMP-MD,2.0,FMP-MD,1.0,FMP-LD,0.0,FMP-ED,4.0,FMP-SD,1.0,0.019909162,0.02914914,0.93290186,0.00083647395,0.016517844,1.6081209e-05,5.2937735e-06,5.821479e-06,5.1833264e-05,6.973461e-06,7.499616e-05,1.785159e-06,4.0528525e-05,1.5473912e-05,0.00046680734
../Image/Train_Image\test\FMP-MD\IMG_20230523_111519.jpg,2,FMP-MD,2.0,FMP-MD,0.0,FMP-ED,4.0,FMP-SD,3.0,FMP-OM,1.0,0.09727739,0.0037933472,0.84276956,0.0072612064,0.048533477,3.864886e-06,1.1951297e-06,7.134696e-07,4.027025e-06,1.4070338e-06,0.00013852448,5.5293316e-07,1.1565718e-05,2.6434529e-05,0.00017673775
../Image/Train_Image\test\FMP-MD\IMG_20230523_111520_2.jpg,2,FMP-MD,2.0,FMP-MD,0.0,FMP-ED,4.0,FMP-SD,1.0,FMP-LD,1.0,0.25839764,0.004113417,0.5778762,0.0015133462,0.15710095,3.0791096e-05,5.1106913e-06,3.9650276e-05,6.876836e-05,2.9105197e-05,0.00014367921,1.1006111e-06,3.4705437e-05,6.331611e-06,0.0006391454
