图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-4-预测ID,top-4-预测名称,top-n预测正确,开花成熟-中旱-预测置信度,开花成熟-轻旱-预测置信度,开花成熟-适宜-预测置信度,开花成熟-重旱-预测置信度,抽穗开花-中旱-预测置信度,抽穗开花-轻旱-预测置信度,抽穗开花-适宜-预测置信度,抽穗开花-重旱-预测置信度,起身拔节-中旱-预测置信度,起身拔节-轻旱-预测置信度,起身拔节-适宜-预测置信度,起身拔节-重旱-预测置信度
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180350_1.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,0.0,开花成熟-中旱,8.0,起身拔节-中旱,1.0,3.16017e-07,0.99998224,5.853551e-09,1.7091174e-05,3.3281355e-09,3.4427547e-08,4.0543327e-10,2.275764e-09,3.8034628e-08,3.0998033e-09,1.8416566e-08,2.2433134e-08
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180352_1.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,0.0,开花成熟-中旱,8.0,起身拔节-中旱,1.0,2.8644078e-07,0.999956,6.8488903e-09,4.3599768e-05,3.6195418e-09,1.860816e-08,2.4626032e-10,3.5425132e-09,3.2916617e-08,1.7754261e-09,1.3597569e-08,2.0756408e-08
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180354.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,0.0,开花成熟-中旱,8.0,起身拔节-中旱,1.0,1.2137006e-07,0.99998736,4.44404e-09,1.2372895e-05,3.1576373e-09,1.4863065e-08,6.3046346e-10,1.5661162e-09,1.7377875e-08,1.1484053e-09,8.074421e-09,1.2605532e-08
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180357_1.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,0.0,开花成熟-中旱,11.0,起身拔节-重旱,1.0,2.2570816e-06,0.9994168,8.573347e-09,0.00058040366,1.0923499e-08,3.049876e-08,6.362412e-10,3.2426446e-09,7.124837e-08,1.0690013e-08,6.100499e-08,1.04231816e-07
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180359.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,0.0,开花成熟-中旱,11.0,起身拔节-重旱,1.0,1.2342707e-06,0.99703836,6.888219e-09,0.002959884,2.4438513e-08,4.846867e-08,1.4669193e-09,4.356036e-09,8.254333e-08,9.998623e-09,9.87001e-08,1.3554461e-07
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180401.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,0.0,开花成熟-中旱,11.0,起身拔节-重旱,1.0,1.5470133e-06,0.99843174,8.725933e-09,0.0015658307,2.1720076e-08,3.7978985e-08,1.1244025e-09,4.724747e-09,1.06098426e-07,1.1606334e-08,1.2910202e-07,2.0266599e-07
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180403.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,0.0,开花成熟-中旱,11.0,起身拔节-重旱,1.0,1.1636783e-06,0.9844594,2.5809525e-08,0.0155369975,8.742532e-08,4.1504416e-07,1.5540211e-08,2.3575216e-08,2.921259e-07,2.4817037e-08,5.056237e-07,5.4668504e-07
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180404.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,0.0,开花成熟-中旱,11.0,起身拔节-重旱,1.0,6.627063e-06,0.9449462,3.7378612e-08,0.055041242,1.8887913e-07,2.1986804e-07,2.0567406e-08,4.0556927e-08,9.400816e-07,8.712896e-08,1.0608934e-06,1.5017546e-06
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180406.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,0.0,开花成熟-中旱,5.0,抽穗开花-轻旱,1.0,2.386128e-08,0.9997496,6.028276e-10,0.00025043546,1.7155054e-09,1.0763761e-08,1.4927663e-10,7.8726486e-10,8.0657765e-09,6.226709e-10,6.5892873e-09,1.0416946e-08
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180407_1_horizontal.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,5.0,抽穗开花-轻旱,8.0,起身拔节-中旱,1.0,7.360093e-10,0.9998294,3.7435603e-11,0.000170529,1.8523849e-10,4.760037e-09,1.7084176e-11,1.0487887e-10,1.4246797e-09,3.734895e-11,3.5032682e-10,5.5685057e-10
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180412.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,5.0,抽穗开花-轻旱,8.0,起身拔节-中旱,1.0,1.2267474e-08,0.96137685,4.9136384e-10,0.03862304,4.421807e-09,5.341366e-08,3.826191e-10,1.0324689e-09,1.467586e-08,2.7877814e-10,1.2350155e-09,3.274421e-09
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180413_2.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,5.0,抽穗开花-轻旱,0.0,开花成熟-中旱,1.0,1.3065524e-08,0.9822091,2.121393e-10,0.017790921,3.4256817e-09,3.3879243e-08,3.968435e-10,1.6215042e-10,4.8384825e-09,1.5352765e-10,1.7674676e-09,3.806754e-09
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180415_1.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,0.0,开花成熟-中旱,5.0,抽穗开花-轻旱,1.0,2.8905193e-08,0.9979011,4.783724e-10,0.0020988279,3.3878254e-09,1.3562174e-08,3.6040296e-10,8.6458485e-10,1.0123557e-08,7.3996015e-10,5.1010485e-09,1.0217895e-08
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180417_1.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,5.0,抽穗开花-轻旱,0.0,开花成熟-中旱,1.0,1.3417959e-08,0.9873877,5.471601e-10,0.012612259,4.213331e-09,3.127532e-08,4.4272447e-10,3.7833575e-10,5.595913e-09,5.1514093e-10,3.0744358e-09,5.906957e-09
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180418_horizontal.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,0.0,开花成熟-中旱,5.0,抽穗开花-轻旱,1.0,1.9027275e-06,0.8927037,1.07309745e-07,0.10728582,4.889788e-07,1.6119267e-06,1.2338279e-07,7.3597e-08,8.11089e-07,5.632254e-08,7.0953627e-07,9.732483e-07
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180420_1.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,0.0,开花成熟-中旱,8.0,起身拔节-中旱,1.0,1.6680892e-07,0.9999473,1.8151922e-09,5.245205e-05,2.5835867e-09,1.4211626e-08,2.544399e-10,1.7728863e-09,3.1908776e-08,1.5734157e-09,1.3065721e-08,1.9015841e-08
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180421_1.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,0.0,开花成熟-中旱,11.0,起身拔节-重旱,1.0,2.7094276e-05,0.98244387,1.5053752e-07,0.017521039,3.8268857e-07,3.1494298e-07,2.1196936e-08,2.8284353e-08,5.7110174e-07,2.2014532e-07,2.0473756e-06,2.6832827e-06
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180423_1.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,0.0,开花成熟-中旱,11.0,起身拔节-重旱,1.0,3.1674415e-07,0.9878336,6.763939e-09,0.012165738,2.279077e-08,5.7728084e-08,1.2881508e-09,4.047292e-09,4.0546343e-08,6.1783556e-09,4.047865e-08,7.335275e-08
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180424_1_horizontal.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,0.0,开花成熟-中旱,8.0,起身拔节-中旱,1.0,8.23401e-10,0.9998379,1.7378888e-12,0.0001621509,2.5772577e-11,1.7944737e-10,4.1013243e-12,1.0231718e-11,7.313262e-10,2.8876637e-11,4.001647e-10,4.714328e-10
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180426_1.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,0.0,开花成熟-中旱,11.0,起身拔节-重旱,1.0,3.1476526e-07,0.997022,9.556946e-10,0.0029776096,4.4601562e-09,1.1216062e-08,5.8185917e-10,4.7255394e-10,1.7461236e-08,1.5436041e-09,2.535971e-08,4.1462147e-08
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180428.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,0.0,开花成熟-中旱,5.0,抽穗开花-轻旱,1.0,2.071997e-07,0.9999608,3.1951153e-09,3.8929207e-05,3.1210647e-09,2.9142296e-08,1.8653788e-10,1.2826769e-09,1.44508e-08,5.746418e-10,5.183622e-09,1.1296876e-08
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180430.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,0.0,开花成熟-中旱,5.0,抽穗开花-轻旱,1.0,2.8495755e-09,0.9999925,4.66861e-11,7.500901e-06,8.720182e-11,9.746774e-10,1.1167731e-11,3.904916e-11,6.6973205e-10,1.4319562e-11,1.504903e-10,2.5190752e-10
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180432.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,5.0,抽穗开花-轻旱,0.0,开花成熟-中旱,1.0,1.2190532e-09,0.99997985,2.1951243e-11,2.0147076e-05,1.1990729e-10,1.3343454e-09,1.2023403e-11,4.6464135e-11,1.1511577e-09,3.3039505e-11,3.7487774e-10,5.695058e-10
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180433_2.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,0.0,开花成熟-中旱,11.0,起身拔节-重旱,1.0,6.563579e-07,0.98728067,5.215399e-09,0.0127180945,1.6337907e-08,5.2053345e-08,2.142405e-09,2.4591575e-09,5.8792327e-08,8.649138e-09,1.4405954e-07,1.609186e-07
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180434_horizontal.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,8.0,起身拔节-中旱,5.0,抽穗开花-轻旱,1.0,1.8971207e-09,0.9998542,4.0911583e-11,0.00014582711,1.8019664e-10,3.218045e-09,4.421791e-11,8.7137395e-11,3.358469e-09,1.0218434e-10,1.0143231e-09,1.5817212e-09
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180436_1.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,0.0,开花成熟-中旱,8.0,起身拔节-中旱,1.0,2.809881e-07,0.999974,3.836727e-09,2.5575746e-05,3.4593715e-09,1.5262328e-08,1.9557542e-10,1.6992898e-09,2.5649888e-08,1.8916206e-09,1.1268684e-08,2.2845184e-08
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180438.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,5.0,抽穗开花-轻旱,0.0,开花成熟-中旱,1.0,8.1652836e-08,0.999859,7.906985e-09,0.00014063057,8.326278e-09,8.492884e-08,9.2420105e-10,2.472729e-09,2.4967392e-08,1.2179645e-09,1.0778746e-08,1.9110221e-08
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180440.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,5.0,抽穗开花-轻旱,0.0,开花成熟-中旱,1.0,1.420873e-09,0.9999958,5.33542e-11,4.224453e-06,9.4741534e-11,1.9480872e-09,1.0525019e-11,4.362067e-11,7.8007395e-10,1.1120603e-11,7.3135074e-11,1.6227396e-10
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180441_2.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,0.0,开花成熟-中旱,8.0,起身拔节-中旱,1.0,4.076442e-10,1.0,4.181163e-12,5.1348906e-08,7.148069e-12,1.1598507e-10,2.5468307e-13,1.0913359e-11,2.0778018e-10,2.511248e-12,1.3751249e-11,1.9173023e-11
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180443_1.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,0.0,开花成熟-中旱,8.0,起身拔节-中旱,1.0,8.762558e-09,0.99999833,1.1811668e-10,1.6863763e-06,1.3555998e-10,1.445376e-09,1.2868797e-11,1.1920055e-10,1.886784e-09,2.9605787e-11,2.1888988e-10,4.5947338e-10
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180445_1.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,0.0,开花成熟-中旱,8.0,起身拔节-中旱,1.0,1.0535475e-07,0.9997584,3.7768602e-10,0.0002414509,1.4723837e-09,5.0321844e-09,8.934663e-11,5.855342e-10,1.5186739e-08,4.071448e-10,4.730249e-09,8.729364e-09
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180446_horizontal.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,0.0,开花成熟-中旱,8.0,起身拔节-中旱,1.0,1.3494572e-08,0.99997425,5.536986e-10,2.5698439e-05,5.0288923e-10,1.992451e-09,3.6256016e-11,1.5114687e-10,2.122151e-09,3.7747926e-11,6.475714e-10,1.2140134e-09
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180448_1.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,0.0,开花成熟-中旱,5.0,抽穗开花-轻旱,1.0,1.38465e-07,0.99998486,3.1030591e-09,1.4924494e-05,2.1022155e-09,1.2710522e-08,3.1484504e-10,7.550249e-10,1.107636e-08,5.17905e-10,4.524217e-09,7.950341e-09
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180449.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,0.0,开花成熟-中旱,11.0,起身拔节-重旱,1.0,2.5503323e-05,0.9992367,6.5117774e-08,0.000734119,7.702941e-08,1.0404461e-07,4.098747e-09,1.7274942e-08,4.168084e-07,7.162122e-08,8.075712e-07,1.1027794e-06
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180451.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,0.0,开花成熟-中旱,11.0,起身拔节-重旱,1.0,1.6599043e-07,0.99994373,2.8463403e-09,5.5959463e-05,2.7150076e-09,9.173809e-09,1.3171049e-10,1.0648398e-09,1.2497375e-08,1.2096218e-09,1.1340099e-08,1.6253981e-08
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180453.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,0.0,开花成熟-中旱,11.0,起身拔节-重旱,1.0,1.2029469e-06,0.99950814,1.1396683e-08,0.00048993976,1.963005e-08,5.227945e-08,1.0162974e-09,3.936109e-09,1.1452974e-07,1.1259482e-08,7.842374e-08,1.9703114e-07
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180455.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,0.0,开花成熟-中旱,11.0,起身拔节-重旱,1.0,8.618687e-07,0.9997768,2.8728296e-08,0.0002217818,2.7052984e-08,5.9341243e-08,2.125973e-09,6.1403598e-09,8.3823224e-08,6.705183e-09,6.5727875e-08,1.0430855e-07
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122347_2.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,10.0,起身拔节-适宜,4.0,抽穗开花-中旱,11.0,起身拔节-重旱,1.0,0.00010731108,3.6689817e-05,0.99895096,2.1037446e-05,0.0002472802,7.68833e-06,2.6314368e-07,4.8762367e-06,1.4421882e-06,3.1736192e-05,0.00041913518,0.000121855
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122348_1.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,0.0,开花成熟-中旱,10.0,起身拔节-适宜,4.0,抽穗开花-中旱,1.0,0.0016970121,7.733697e-05,0.99762636,8.5174244e-05,0.000103017315,7.235579e-06,2.1430412e-06,1.8906403e-05,3.6627275e-06,2.9029505e-05,0.00015271842,7.608592e-05
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122349_2.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,4.0,抽穗开花-中旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,1.0,0.00062285905,0.00036553314,0.99226236,0.00045534698,0.0030966236,0.00012324878,5.3749595e-06,7.41124e-05,1.6322478e-05,0.00036292936,0.0010124309,0.00080170005
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122350_horizontal.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,4.0,抽穗开花-中旱,0.0,开花成熟-中旱,10.0,起身拔节-适宜,1.0,7.9744204e-05,2.1160195e-05,0.9996519,1.3753046e-05,0.000120313154,3.0681986e-06,1.2079053e-07,3.4687564e-06,6.2863467e-07,1.3965003e-05,4.5655182e-05,2.2324357e-05
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122351_horizontal.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,4.0,抽穗开花-中旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,1.0,0.0003772379,0.0003284139,0.9941659,0.00039636783,0.0030743796,0.000119693745,3.864019e-06,2.71304e-05,1.0191914e-05,0.00020048066,0.00048793637,0.00046027053
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122353_1.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,0.0,开花成熟-中旱,4.0,抽穗开花-中旱,11.0,起身拔节-重旱,1.0,0.0002620252,6.7402143e-06,0.99965525,2.0908924e-06,3.0078501e-05,2.899623e-07,1.1849706e-08,2.5579078e-07,1.0515397e-07,2.3852454e-06,1.8080444e-05,1.9423234e-05
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122354_2.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,0.0,开花成熟-中旱,4.0,抽穗开花-中旱,1.0,开花成熟-轻旱,1.0,0.00028699284,1.874776e-05,0.9995845,6.3311804e-06,7.813876e-05,1.4610624e-06,1.4483488e-08,4.1803088e-07,1.7154791e-07,1.3986379e-06,4.483946e-06,1.5167996e-05
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122355_2.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,4.0,抽穗开花-中旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,1.0,1.3428164e-06,2.4073074e-07,0.9999876,5.196277e-08,4.929994e-06,2.830884e-08,2.6415467e-10,9.103443e-09,3.1407177e-09,4.3317442e-07,3.7567272e-06,1.4272669e-06
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122356_2.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,0.0,开花成熟-中旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,1.0,0.00029888502,3.1576994e-05,0.99942434,7.5598687e-06,3.6853224e-05,1.3329995e-06,8.7547434e-08,7.9327555e-07,4.0117072e-07,1.0186284e-05,0.00013126477,4.4333447e-05
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122357_2.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,0.0,开花成熟-中旱,10.0,起身拔节-适宜,1.0,开花成熟-轻旱,1.0,0.0001594729,3.005124e-05,0.99964774,5.8916503e-06,2.5196088e-05,1.4548491e-06,9.6701626e-08,1.0572973e-06,3.692511e-07,8.175698e-06,7.842441e-05,2.6831764e-05
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122358_2.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,0.0,开花成熟-中旱,10.0,起身拔节-适宜,4.0,抽穗开花-中旱,1.0,0.00011578732,1.5951344e-05,0.9997459,6.0258526e-06,3.197312e-05,8.384578e-07,4.893973e-08,8.334497e-07,2.1864597e-07,5.4367547e-06,5.0536677e-05,1.6766886e-05
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122359_1.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,0.0,开花成熟-中旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,1.0,5.529014e-05,6.2548147e-06,0.9999062,8.1471603e-07,5.093253e-06,2.344539e-07,9.127163e-09,1.0727492e-07,4.956462e-08,1.2863289e-06,1.6685153e-05,6.2905997e-06
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122400_1.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,0.0,开花成熟-中旱,4.0,抽穗开花-中旱,11.0,起身拔节-重旱,1.0,0.0044023125,4.860739e-06,0.9954704,5.404327e-06,4.446036e-05,3.0113432e-07,4.9939068e-08,2.1581848e-06,7.198186e-07,3.1487587e-06,1.9490612e-05,3.307633e-05
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122414_horizontal.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,0.0,开花成熟-中旱,10.0,起身拔节-适宜,4.0,抽穗开花-中旱,1.0,5.8953683e-05,1.6385036e-06,0.99991953,1.6837158e-06,6.3171537e-06,1.5766376e-07,1.7179953e-08,6.535736e-07,8.246653e-08,8.6976877e-07,7.6099345e-06,1.5585049e-06
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122415_horizontal.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,0.0,开花成熟-中旱,10.0,起身拔节-适宜,4.0,抽穗开花-中旱,1.0,1.3378628e-05,2.9254315e-07,0.9999831,1.3057087e-07,6.26699e-07,2.3215158e-08,2.309383e-09,2.5864577e-07,2.0040526e-08,2.6343088e-07,1.5322246e-06,2.3416176e-07
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122417_1.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,0.0,开花成熟-中旱,10.0,起身拔节-适宜,4.0,抽穗开花-中旱,1.0,7.0453616e-06,1.2242202e-07,0.9999914,3.831355e-08,1.805125e-07,7.0881727e-09,5.971012e-10,7.7858786e-08,6.241811e-09,1.0914765e-07,8.065919e-07,9.841747e-08
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122417_4.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,0.0,开花成熟-中旱,10.0,起身拔节-适宜,4.0,抽穗开花-中旱,1.0,3.504676e-05,9.4807444e-07,0.99995303,3.2311902e-07,1.5403231e-06,9.186069e-08,1.3058943e-08,1.0017253e-06,7.8196e-08,9.2106006e-07,5.305432e-06,9.614481e-07
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122418_2.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,0.0,开花成熟-中旱,10.0,起身拔节-适宜,9.0,起身拔节-轻旱,1.0,0.00022840503,1.1749005e-05,0.99958414,8.489555e-06,1.8133103e-05,1.8698246e-06,2.8090398e-07,7.0767346e-06,9.222652e-07,1.8830104e-05,0.00010062755,9.4287325e-06
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122419_1.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,0.0,开花成熟-中旱,10.0,起身拔节-适宜,4.0,抽穗开花-中旱,1.0,2.6401558e-05,1.6113519e-06,0.99995136,8.6725856e-07,3.8092005e-06,3.2876102e-07,2.4920645e-08,1.1009989e-06,1.306887e-07,1.9564523e-06,9.721736e-06,1.3660741e-06
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122420_2.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,0.0,开花成熟-中旱,10.0,起身拔节-适宜,4.0,抽穗开花-中旱,1.0,3.5866557e-05,5.9852636e-07,0.9999572,4.1578127e-07,1.291959e-06,5.3752522e-08,6.4205823e-09,3.0082109e-07,4.952736e-08,3.6195257e-07,3.0771428e-06,4.6413177e-07
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122421_1.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,0.0,开花成熟-中旱,10.0,起身拔节-适宜,4.0,抽穗开花-中旱,1.0,0.0001018458,8.654601e-07,0.9998896,4.8821147e-07,1.50478e-06,5.3487902e-08,7.1647213e-09,4.324889e-07,6.369424e-08,3.4801639e-07,3.6201768e-06,7.797952e-07
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122422_1.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,0.0,开花成熟-中旱,10.0,起身拔节-适宜,4.0,抽穗开花-中旱,1.0,0.00030586243,4.9140367e-06,0.99964774,3.3222111e-06,6.4609567e-06,3.292639e-07,5.8646236e-08,1.9173192e-06,2.752373e-07,3.1508553e-06,1.7769877e-05,3.8977473e-06
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122422_horizontal.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,0.0,开花成熟-中旱,10.0,起身拔节-适宜,4.0,抽穗开花-中旱,1.0,9.873617e-05,3.2974735e-06,0.9998431,2.2624895e-06,6.7193178e-06,5.3553526e-07,6.154254e-08,2.3046061e-06,2.8828694e-07,4.3109694e-06,3.0084931e-05,3.351005e-06
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122423_horizontal.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,0.0,开花成熟-中旱,10.0,起身拔节-适宜,4.0,抽穗开花-中旱,1.0,2.1967047e-05,4.5524368e-07,0.999964,2.291658e-07,1.4433919e-06,1.279922e-07,1.0461058e-08,9.595204e-07,6.503516e-08,1.1873086e-06,8.237516e-06,9.4380425e-07
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122424_horizontal.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,0.0,开花成熟-中旱,10.0,起身拔节-适宜,4.0,抽穗开花-中旱,1.0,5.4563665e-05,1.0093556e-06,0.99993193,7.378169e-07,3.1977195e-06,6.356247e-08,7.1936292e-09,4.67407e-07,7.337782e-08,5.6920516e-07,5.8277164e-06,1.2660009e-06
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122426_1.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,0.0,开花成熟-中旱,10.0,起身拔节-适宜,4.0,抽穗开花-中旱,1.0,0.00022553491,4.8876786e-06,0.99971586,2.0141686e-06,1.0814965e-05,7.322074e-07,1.015167e-07,3.6088697e-06,3.540028e-07,4.5576558e-06,1.7603641e-05,7.270621e-06
