图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-4-预测ID,top-4-预测名称,top-n预测正确,开花成熟-中旱-预测置信度,开花成熟-轻旱-预测置信度,开花成熟-适宜-预测置信度,开花成熟-重旱-预测置信度,抽穗开花-中旱-预测置信度,抽穗开花-轻旱-预测置信度,抽穗开花-适宜-预测置信度,抽穗开花-重旱-预测置信度,起身拔节-中旱-预测置信度,起身拔节-轻旱-预测置信度,起身拔节-适宜-预测置信度,起身拔节-重旱-预测置信度
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180359.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,7.0,抽穗开花-重旱,11.0,起身拔节-重旱,1.0,0.00035711422,0.98950994,1.1505941e-05,0.007932386,4.469335e-05,1.2373727e-05,3.882139e-06,0.0016351634,1.833129e-05,7.470131e-05,2.5015197e-05,0.0003730473
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180401.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,0.0,开花成熟-中旱,3.0,开花成熟-重旱,11.0,起身拔节-重旱,1.0,0.0016162003,0.99635005,2.992695e-05,0.0012346447,4.889181e-05,9.615137e-06,5.508938e-06,0.00025467863,2.5205782e-05,0.00010623654,2.4690924e-05,0.00029045407
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180403.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,7.0,抽穗开花-重旱,0.0,开花成熟-中旱,1.0,0.00050477276,0.9945122,1.5912237e-05,0.00381444,3.7719066e-05,1.0621966e-05,6.4902238e-06,0.0005226877,2.1111493e-05,7.413925e-05,3.147815e-05,0.00044450426
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180404.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,7.0,抽穗开花-重旱,0.0,开花成熟-中旱,1.0,0.0016289728,0.9537898,8.453646e-05,0.037993606,0.00026763804,4.3050608e-05,8.654321e-06,0.0052625374,5.6256635e-05,0.00018557637,4.3345583e-05,0.0006286631
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180406.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,7.0,抽穗开花-重旱,0.0,开花成熟-中旱,1.0,0.00046044425,0.99695706,1.059102e-05,0.0017248021,1.8716817e-05,6.229121e-06,3.59594e-06,0.00047186582,1.3403021e-05,7.092538e-05,2.3593222e-05,0.00023689232
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180407_1_horizontal.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,7.0,抽穗开花-重旱,11.0,起身拔节-重旱,1.0,0.00027984518,0.9721885,1.8520348e-05,0.019389598,9.720873e-05,2.2857543e-05,4.7009553e-06,0.0072022434,2.9593939e-05,0.00010832996,4.019478e-05,0.0006160843
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180412.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,7.0,抽穗开花-重旱,0.0,开花成熟-中旱,1.0,0.0026605465,0.59411234,0.00025027184,0.38352925,0.00025855048,4.0581992e-05,6.739121e-06,0.018312432,6.262838e-05,0.00013470752,4.1108826e-05,0.0005783979
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180413_2.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,7.0,抽穗开花-重旱,0.0,开花成熟-中旱,1.0,0.00044328516,0.70475703,0.000109630724,0.28215578,8.924302e-05,2.0028227e-05,4.5021648e-06,0.012175784,2.1421942e-05,4.5265344e-05,1.5906795e-05,0.00015842641
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180415_1.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,7.0,抽穗开花-重旱,0.0,开花成熟-中旱,1.0,0.0005996467,0.89686924,4.492866e-05,0.0917243,9.6007265e-05,2.0937254e-05,4.8865995e-06,0.010114071,2.4810497e-05,8.92555e-05,3.458642e-05,0.0003739254
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180417_1.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,7.0,抽穗开花-重旱,0.0,开花成熟-中旱,1.0,0.0006019429,0.5062942,9.999226e-05,0.43377313,0.0001768811,3.951866e-05,4.35953e-06,0.05855596,3.4269502e-05,9.656791e-05,2.765008e-05,0.0002922318
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180418_horizontal.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,7.0,抽穗开花-重旱,0.0,开花成熟-中旱,1.0,0.0012371069,0.8737164,0.00015118263,0.12032846,9.185934e-05,1.5806321e-05,3.0999543e-06,0.0042265034,2.1814492e-05,4.0529067e-05,1.25981005e-05,0.00015055861
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180420_1.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,0.0,开花成熟-中旱,3.0,开花成熟-重旱,2.0,开花成熟-适宜,1.0,0.024636807,0.96993166,0.0008116182,0.0025654936,0.00032091382,4.4230957e-05,2.42503e-05,0.00027742807,0.00014096063,0.0004115074,7.853943e-05,0.0006767698
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180421_1.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,0.0,开花成熟-中旱,7.0,抽穗开花-重旱,1.0,0.009582621,0.95126104,0.00048327353,0.034059793,0.0010442563,8.2697756e-05,1.6424992e-05,0.0019549094,0.00018352865,0.00029641483,5.5112596e-05,0.0009459719
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180423_1.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,7.0,抽穗开花-重旱,11.0,起身拔节-重旱,1.0,0.00018865113,0.9882328,7.2356206e-06,0.008077413,3.493931e-05,1.3824214e-05,5.1690977e-06,0.0027833902,1.6483162e-05,8.4272215e-05,3.551546e-05,0.00051891065
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180424_1_horizontal.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,7.0,抽穗开花-重旱,11.0,起身拔节-重旱,1.0,0.000496458,0.99135864,1.8524168e-05,0.0045035267,0.00012639537,2.7154158e-05,5.4988586e-06,0.0026896913,3.6717014e-05,0.00014256038,3.972749e-05,0.000552783
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180426_1.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,0.0,开花成熟-中旱,7.0,抽穗开花-重旱,1.0,0.0009076496,0.9958248,2.090346e-05,0.0025760147,3.4668064e-05,6.649929e-06,3.0934393e-06,0.00030485925,1.4978546e-05,6.294216e-05,1.7769033e-05,0.00022298597
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180428.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,11.0,起身拔节-重旱,0.0,开花成熟-中旱,1.0,0.0002897852,0.998686,9.982578e-06,0.0005057174,1.3189338e-05,4.3407626e-06,4.842886e-06,8.132021e-05,1.6071464e-05,5.0456e-05,2.6527025e-05,0.00030901533
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180430.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,0.0,开花成熟-中旱,7.0,抽穗开花-重旱,1.0,0.00042124843,0.995514,1.7329505e-05,0.0034329905,3.3054628e-05,7.689035e-06,3.7264454e-06,0.00035151708,1.3327654e-05,4.4349657e-05,1.096899e-05,0.00014768042
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180432.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,7.0,抽穗开花-重旱,11.0,起身拔节-重旱,1.0,0.00010786867,0.97870904,1.4619083e-05,0.017795071,5.4004096e-05,1.8678737e-05,4.182969e-06,0.0029555988,1.5254114e-05,4.9358376e-05,1.798286e-05,0.00025691558
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180433_2.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,7.0,抽穗开花-重旱,0.0,开花成熟-中旱,1.0,0.0005898495,0.9755373,2.811096e-05,0.019700173,0.00012897543,2.1870052e-05,4.811521e-06,0.0034025558,3.111416e-05,0.00010190698,2.2730326e-05,0.0004277326
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180434_horizontal.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,7.0,抽穗开花-重旱,0.0,开花成熟-中旱,1.0,0.00051908725,0.95127624,4.2460568e-05,0.0394428,0.00018753124,3.371002e-05,4.338708e-06,0.0079446025,3.88964e-05,8.9743495e-05,2.5881767e-05,0.0003915183
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180436_1.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,0.0,开花成熟-中旱,11.0,起身拔节-重旱,3.0,开花成熟-重旱,1.0,0.00033476963,0.9991008,7.0899664e-06,0.00013574531,1.0733879e-05,3.2445282e-06,3.8406647e-06,4.550078e-05,1.2175379e-05,5.838333e-05,2.4480958e-05,0.0002617021
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180438.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,11.0,起身拔节-重旱,0.0,开花成熟-中旱,1.0,0.00019663929,0.99887925,1.2933626e-05,0.000535871,1.3584748e-05,5.3328777e-06,5.089488e-06,7.5268304e-05,1.49335365e-05,4.0326817e-05,1.8307126e-05,0.00019942052
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180440.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,0.0,开花成熟-中旱,3.0,开花成熟-重旱,11.0,起身拔节-重旱,1.0,0.0004640418,0.9987451,1.4781377e-05,0.00035988697,1.4415686e-05,3.7800771e-06,4.339894e-06,5.812193e-05,1.6100152e-05,5.6702218e-05,2.4430756e-05,0.00023500668
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180441_2.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,0.0,开花成熟-中旱,11.0,起身拔节-重旱,3.0,开花成熟-重旱,1.0,0.0007417089,0.99826837,2.7251655e-05,0.00017920825,2.3810835e-05,6.9505404e-06,7.488933e-06,4.7576574e-05,2.717813e-05,0.00012415713,4.665173e-05,0.000492225
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180443_1.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,0.0,开花成熟-中旱,11.0,起身拔节-重旱,3.0,开花成熟-重旱,1.0,0.00069607515,0.9981667,1.9547599e-05,0.00027024158,2.8126913e-05,7.472739e-06,7.1391382e-06,8.076287e-05,3.0269675e-05,0.00011539117,4.511855e-05,0.00052633224
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180445_1.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,0.0,开花成熟-中旱,11.0,起身拔节-重旱,1.0,0.00088773,0.9977187,2.9851706e-05,0.0009339306,2.1531256e-05,4.3150726e-06,4.1648705e-06,8.6099804e-05,1.5119729e-05,5.7593654e-05,2.342701e-05,0.0002131564
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180446_horizontal.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,0.0,开花成熟-中旱,3.0,开花成熟-重旱,11.0,起身拔节-重旱,1.0,0.003042692,0.99563026,0.00015070401,0.00068902795,5.4017248e-05,9.513166e-06,6.791948e-06,6.846946e-05,3.1438856e-05,8.330224e-05,1.9681174e-05,0.00020253078
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180448_1.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,0.0,开花成熟-中旱,3.0,开花成熟-重旱,11.0,起身拔节-重旱,1.0,0.00714206,0.9904012,0.00025653036,0.0010972065,0.00012953706,2.3282064e-05,1.3981065e-05,0.00010392507,7.5672666e-05,0.00019882807,5.3939068e-05,0.0004702005
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180449.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,0.0,开花成熟-中旱,3.0,开花成熟-重旱,11.0,起身拔节-重旱,1.0,0.009264966,0.9859533,0.00037032232,0.0030220286,0.0002443224,3.8633025e-05,1.8805476e-05,0.00019969733,0.00010226238,0.00021260387,4.212852e-05,0.0004905936
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180451.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,0.0,开花成熟-中旱,3.0,开花成熟-重旱,11.0,起身拔节-重旱,1.0,0.0033273504,0.9947048,0.000118639815,0.0009307152,0.00012172206,2.031392e-05,1.217148e-05,0.00012780302,5.59547e-05,0.00016077214,3.7026464e-05,0.0003656023
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180453.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,0.0,开花成熟-中旱,3.0,开花成熟-重旱,11.0,起身拔节-重旱,1.0,0.001767566,0.9967362,4.690594e-05,0.0008738486,4.868775e-05,1.0687121e-05,8.327831e-06,0.000113235,2.8166001e-05,9.48328e-05,2.6745402e-05,0.0002367432
../Image/Train_Image\test\开花成熟-轻旱\IMG_20230522_180455.jpg,1,开花成熟-轻旱,1.0,开花成熟-轻旱,0.0,开花成熟-中旱,3.0,开花成熟-重旱,2.0,开花成熟-适宜,1.0,0.017100947,0.97758913,0.0011429167,0.0025281094,0.00033049623,5.113763e-05,2.4751005e-05,0.000166856,0.00015652085,0.00026965182,5.350231e-05,0.0004957751
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122347_2.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,4.0,抽穗开花-中旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,1.0,0.0008316588,0.0037959784,0.97849965,0.0055400818,0.010647638,0.00020290649,5.4886544e-07,7.473573e-05,0.0003184347,9.096092e-06,1.3318308e-06,6.7813075e-05
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122348_1.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,0.0,开花成熟-中旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,1.0,0.05142638,0.009789778,0.9064475,0.031809423,0.00032073705,2.0213274e-05,2.390431e-06,2.3859888e-05,7.5633085e-05,5.9308413e-06,1.409424e-06,2.6788555e-05
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122349_2.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,0.0,开花成熟-中旱,1.0,0.0020085734,0.009769659,0.97345686,0.012890897,0.0015759927,8.2206185e-05,1.3664838e-06,2.7685079e-05,0.00014317269,3.490031e-06,7.2484943e-07,2.4863293e-05
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122350_horizontal.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,0.0,开花成熟-中旱,1.0,0.0043735146,0.012729699,0.97078145,0.010498452,0.0012812939,7.747291e-05,2.3452828e-06,2.288235e-05,0.0001704634,5.0468934e-06,1.0622142e-06,2.9591916e-05
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122351_horizontal.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,0.0,开花成熟-中旱,1.0,0.0051502287,0.012325323,0.967805,0.013451464,0.0010056859,5.4812394e-05,1.8596045e-06,2.1184605e-05,0.00013251242,4.240798e-06,8.685231e-07,2.4914569e-05
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122353_1.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,1.0,开花成熟-轻旱,0.0,开花成熟-中旱,4.0,抽穗开花-中旱,1.0,0.01683791,0.065587714,0.89442277,0.0055015674,0.010882784,0.0011856126,6.262821e-05,0.00012320183,0.0024293077,0.00019905159,3.9262366e-05,0.0007926674
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122354_2.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,0.0,开花成熟-中旱,1.0,开花成熟-轻旱,4.0,抽穗开花-中旱,1.0,0.07815689,0.03625711,0.8640448,0.0034418672,0.007934207,0.0006039133,9.0320995e-05,0.00015141451,0.0021034486,0.000454598,9.8987184e-05,0.0010288922
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122355_2.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,1.0,开花成熟-轻旱,4.0,抽穗开花-中旱,0.0,开花成熟-中旱,1.0,0.008901297,0.047277156,0.90297014,0.003256521,0.027132036,0.0021477968,6.123929e-05,0.00019329187,0.0041277437,0.00030768686,6.2612555e-05,0.0011650445
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122356_2.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,1.0,开花成熟-轻旱,0.0,开花成熟-中旱,4.0,抽穗开花-中旱,1.0,0.06326256,0.10237158,0.8063038,0.008471584,0.00909964,0.0009388242,0.0001394037,0.00017779134,0.0026019725,0.00036111102,8.542066e-05,0.0011895096
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122357_2.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,1.0,开花成熟-轻旱,0.0,开花成熟-中旱,4.0,抽穗开花-中旱,1.0,0.056639247,0.09808407,0.81834424,0.0077587264,0.0095466515,0.00089725683,0.00012316275,0.00016247672,0.0025610514,0.00034851712,7.659779e-05,0.0011360858
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122358_2.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,1.0,开花成熟-轻旱,0.0,开花成熟-中旱,3.0,开花成熟-重旱,1.0,0.080229886,0.109717846,0.7813155,0.009057326,0.00862694,0.0008877822,0.00015986222,0.00017294512,0.0025327443,0.0003851987,9.184416e-05,0.0012133289
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122359_1.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,1.0,开花成熟-轻旱,0.0,开花成熟-中旱,4.0,抽穗开花-中旱,1.0,0.056355834,0.096135125,0.81705266,0.0070452616,0.011444202,0.0011323473,0.00015175632,0.00017800888,0.0030103645,0.00042230808,9.122881e-05,0.0013046736
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122400_1.jpg,2,开花成熟-适宜,0.0,开花成熟-中旱,2.0,开花成熟-适宜,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,1.0,0.59414124,0.07330192,0.313977,0.0046746023,0.003446988,0.00029713224,0.00012997574,0.00011508834,0.0012872791,0.00069824414,0.00016296812,0.00132889
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122414_horizontal.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,0.0,开花成熟-中旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,1.0,0.19888435,0.010650767,0.77898604,0.010954351,0.00026021406,1.4755055e-05,4.1972335e-06,1.6636246e-05,7.907599e-05,1.2629505e-05,2.9594096e-06,3.693176e-05
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122415_horizontal.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,0.0,开花成熟-中旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,1.0,0.38010916,0.007675085,0.5985114,0.013342444,0.00016382337,8.043867e-06,2.5290692e-06,1.8209994e-05,5.1106028e-05,1.1082544e-05,2.637607e-06,3.0039984e-05
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122417_1.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,0.0,开花成熟-中旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,1.0,0.13385889,0.009719156,0.83831203,0.017583735,0.00030547276,1.4929874e-05,2.6037455e-06,1.7126999e-05,7.5503536e-05,8.691369e-06,1.8967381e-06,3.361561e-05
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122417_4.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,0.0,开花成熟-中旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,1.0,0.05924477,0.015586999,0.8675861,0.05684288,0.0004844787,2.3523917e-05,2.635957e-06,3.7458452e-05,9.753116e-05,7.3212163e-06,1.7370237e-06,3.6544207e-05
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122418_2.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,0.0,开花成熟-中旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,1.0,0.050286457,0.010187029,0.89577234,0.04322583,0.00033808316,1.8661442e-05,2.2713896e-06,2.5897432e-05,7.6216005e-05,4.913417e-06,1.1014099e-06,2.4933956e-05
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122419_1.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,0.0,开花成熟-中旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,1.0,0.06662186,0.008354959,0.8930499,0.03150832,0.000286788,1.5527909e-05,2.1413243e-06,2.1435322e-05,6.810955e-05,5.3715808e-06,1.1799482e-06,2.3325407e-05
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122420_2.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,0.0,开花成熟-中旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,1.0,0.16636992,0.008036271,0.80852157,0.016655033,0.0002231499,1.1418123e-05,2.3045443e-06,1.6602153e-05,6.168777e-05,7.859987e-06,1.7418121e-06,2.9380444e-05
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122421_1.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,0.0,开花成熟-中旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,1.0,0.24002844,0.0070721065,0.7355658,0.016932726,0.00020700041,9.429204e-06,2.1287547e-06,1.7196187e-05,5.7536847e-05,9.072405e-06,1.9206457e-06,2.9144603e-05
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122422_1.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,0.0,开花成熟-中旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,1.0,0.1107492,0.008570093,0.8471251,0.03307945,0.0002822724,1.39356425e-05,2.213172e-06,2.3298982e-05,6.8959635e-05,6.635076e-06,1.4256209e-06,2.7361637e-05
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122422_horizontal.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,0.0,开花成熟-中旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,1.0,0.14142336,0.007525095,0.8295409,0.021092456,0.00023377007,1.2268326e-05,2.2919278e-06,1.887567e-05,5.9323007e-05,7.449865e-06,1.6263506e-06,2.424914e-05
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122423_horizontal.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,0.0,开花成熟-中旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,1.0,0.070635214,0.008876423,0.9085588,0.011375466,0.00032014315,1.9696841e-05,3.3205151e-06,1.4755221e-05,8.670883e-05,7.761474e-06,1.7814061e-06,2.9322633e-05
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122424_horizontal.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,0.0,开花成熟-中旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,1.0,0.09998054,0.009313057,0.8767786,0.013372388,0.00030385397,1.8655019e-05,3.5311905e-06,1.6972666e-05,8.805576e-05,8.477819e-06,2.0238276e-06,3.0525956e-05
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122426_1.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,0.0,开花成熟-中旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,1.0,0.057573594,0.013752035,0.9049615,0.023108494,0.0003335413,2.6823724e-05,4.2174916e-06,2.4750654e-05,0.000100678844,7.4885365e-06,1.8812547e-06,3.1135176e-05
../Image/Train_Image\test\开花成熟-适宜\IMG_20230522_122427_1.jpg,2,开花成熟-适宜,2.0,开花成熟-适宜,1.0,开花成熟-轻旱,0.0,开花成熟-中旱,3.0,开花成熟-重旱,1.0,0.06923628,0.11115696,0.78767794,0.01287344,0.008061192,0.0011154333,0.00018135113,0.00018169683,0.0025424794,0.00029642828,7.675493e-05,0.0010981066
